                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  17-03-2024 17:37:48:271:119                           Magnitude                               0.00
  17-03-2024 17:37:48:271:159                               Angle                               0.00
  17-03-2024 17:37:48:271:199                           Magnitude                               0.00
  17-03-2024 17:37:48:271:277                               Angle                               0.00
  17-03-2024 17:37:48:271:323                           Magnitude                               0.00
  17-03-2024 17:37:48:271:362                               Angle                               0.00
  17-03-2024 17:37:48:271:401                           Magnitude                               0.00
  17-03-2024 17:37:48:271:439                               Angle                               0.00
  17-03-2024 17:37:48:271:477                           Magnitude                               0.00
  17-03-2024 17:37:48:271:516                               Angle                               0.00
  17-03-2024 17:37:48:271:559                           Magnitude                               0.00
  17-03-2024 17:37:48:271:599                               Angle                               0.00
  17-03-2024 17:37:48:271:638                           Magnitude                               0.00
  17-03-2024 17:37:48:271:676                               Angle                               0.00
  17-03-2024 17:37:48:271:715                           Magnitude                               0.00
  17-03-2024 17:37:48:271:753                               Angle                               0.00
  17-03-2024 17:37:48:271:806                           Magnitude                               0.00
  17-03-2024 17:37:48:271:847                               Angle                               0.00
  17-03-2024 17:37:48:271:889                           Magnitude                               0.00
  17-03-2024 17:37:48:271:928                               Angle                               0.00
  17-03-2024 17:37:48:271:967                           Magnitude                               0.00
    17-03-2024 17:37:48:272:5                               Angle                               0.00
   17-03-2024 17:37:48:272:43                           Magnitude                               0.00
   17-03-2024 17:37:48:272:81                               Angle                               0.00
  17-03-2024 17:37:48:272:119                           Magnitude                               0.00
  17-03-2024 17:37:48:272:160                               Angle                               0.00
  17-03-2024 17:37:48:272:200                           Magnitude                               0.00
  17-03-2024 17:37:48:272:271                               Angle                               0.00
  17-03-2024 17:37:48:272:315                           Magnitude                               0.00
  17-03-2024 17:37:48:272:353                               Angle                               0.00
  17-03-2024 17:37:48:272:392                           Magnitude                               0.00
  17-03-2024 17:37:48:272:430                               Angle                               0.00
  17-03-2024 17:37:48:272:469                           Magnitude                               0.00
  17-03-2024 17:37:48:272:515                               Angle                               0.00
  17-03-2024 17:37:48:272:554                           Magnitude                               0.00
  17-03-2024 17:37:48:272:594                               Angle                               0.00
  17-03-2024 17:37:48:272:632                           Magnitude                               0.00
  17-03-2024 17:37:48:272:670                               Angle                               0.00
  17-03-2024 17:37:48:272:711                      DronePositionX                                 15
  17-03-2024 17:37:48:272:749                      DronePositionY                                 15
  17-03-2024 17:37:48:272:790                dronePositionChangeX                                  0
  17-03-2024 17:37:48:272:831                dronePositionChangeY                                  0
  17-03-2024 17:37:48:272:868                              ForceY                                  0
  17-03-2024 17:37:48:272:908                              ForceX                                  0
  17-03-2024 17:37:48:373:624                            keyvalue                                 -1
  17-03-2024 17:37:48:373:712          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:373:750          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:373:786                           Magnitude                               0.00
  17-03-2024 17:37:48:373:819                               Angle                               0.00
  17-03-2024 17:37:48:373:848                           Magnitude                               0.00
  17-03-2024 17:37:48:373:879                               Angle                               0.00
  17-03-2024 17:37:48:373:926                           Magnitude                               0.00
  17-03-2024 17:37:48:373:968                               Angle                               0.00
   17-03-2024 17:37:48:374:21                           Magnitude                               0.00
   17-03-2024 17:37:48:374:54                               Angle                               0.00
   17-03-2024 17:37:48:374:84                           Magnitude                               0.00
  17-03-2024 17:37:48:374:129                               Angle                               0.00
  17-03-2024 17:37:48:374:158                           Magnitude                               0.00
  17-03-2024 17:37:48:374:188                               Angle                               0.00
  17-03-2024 17:37:48:374:216                           Magnitude                               0.00
  17-03-2024 17:37:48:374:246                               Angle                               0.00
  17-03-2024 17:37:48:374:275                           Magnitude                               0.00
  17-03-2024 17:37:48:374:304                               Angle                               0.00
  17-03-2024 17:37:48:374:333                           Magnitude                               0.00
  17-03-2024 17:37:48:374:364                               Angle                               0.00
  17-03-2024 17:37:48:374:393                           Magnitude                               0.00
  17-03-2024 17:37:48:374:423                               Angle                               0.00
  17-03-2024 17:37:48:374:452                           Magnitude                               0.00
  17-03-2024 17:37:48:374:481                               Angle                               0.00
  17-03-2024 17:37:48:374:510                           Magnitude                               0.00
  17-03-2024 17:37:48:374:539                               Angle                               0.00
  17-03-2024 17:37:48:374:568                           Magnitude                               0.00
  17-03-2024 17:37:48:374:597                               Angle                               0.00
  17-03-2024 17:37:48:374:626                           Magnitude                               0.00
  17-03-2024 17:37:48:374:655                               Angle                               0.00
  17-03-2024 17:37:48:374:684                           Magnitude                               0.00
  17-03-2024 17:37:48:374:715                               Angle                               0.00
  17-03-2024 17:37:48:374:744                           Magnitude                               0.00
  17-03-2024 17:37:48:374:774                               Angle                               0.00
  17-03-2024 17:37:48:374:803                           Magnitude                               0.00
  17-03-2024 17:37:48:374:832                               Angle                               0.00
  17-03-2024 17:37:48:374:861                           Magnitude                               0.00
  17-03-2024 17:37:48:374:890                               Angle                               0.00
  17-03-2024 17:37:48:374:919                           Magnitude                               0.00
  17-03-2024 17:37:48:374:975                               Angle                               0.00
    17-03-2024 17:37:48:375:5                           Magnitude                               0.00
   17-03-2024 17:37:48:375:34                               Angle                               0.00
   17-03-2024 17:37:48:375:64                           Magnitude                               0.00
   17-03-2024 17:37:48:375:92                               Angle                               0.00
  17-03-2024 17:37:48:375:121                           Magnitude                               0.00
  17-03-2024 17:37:48:375:151                               Angle                               0.00
  17-03-2024 17:37:48:375:180                           Magnitude                               0.00
  17-03-2024 17:37:48:375:210                               Angle                               0.00
  17-03-2024 17:37:48:375:239                           Magnitude                               0.00
  17-03-2024 17:37:48:375:268                               Angle                               0.00
  17-03-2024 17:37:48:375:299                      DronePositionX                                 15
  17-03-2024 17:37:48:375:328                      DronePositionY                                 15
  17-03-2024 17:37:48:375:367                dronePositionChangeX                                  0
  17-03-2024 17:37:48:375:397                dronePositionChangeY                                  0
  17-03-2024 17:37:48:375:426                              ForceY                                  0
  17-03-2024 17:37:48:375:454                              ForceX                                  0
  17-03-2024 17:37:48:476:355                            keyvalue                                 -1
  17-03-2024 17:37:48:476:447          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:476:483          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:476:519                           Magnitude                               0.00
  17-03-2024 17:37:48:476:553                               Angle                               0.00
  17-03-2024 17:37:48:476:583                           Magnitude                               0.00
  17-03-2024 17:37:48:476:615                               Angle                               0.00
  17-03-2024 17:37:48:476:644                           Magnitude                               0.00
  17-03-2024 17:37:48:476:674                               Angle                               0.00
  17-03-2024 17:37:48:476:703                           Magnitude                               0.00
  17-03-2024 17:37:48:476:945                               Angle                               0.00
   17-03-2024 17:37:48:477:15                           Magnitude                               0.00
   17-03-2024 17:37:48:477:61                               Angle                               0.00
   17-03-2024 17:37:48:477:94                           Magnitude                               0.00
  17-03-2024 17:37:48:477:124                               Angle                               0.00
  17-03-2024 17:37:48:477:153                           Magnitude                               0.00
  17-03-2024 17:37:48:477:182                               Angle                               0.00
  17-03-2024 17:37:48:477:212                           Magnitude                               0.00
  17-03-2024 17:37:48:477:242                               Angle                               0.00
  17-03-2024 17:37:48:477:272                           Magnitude                               0.00
  17-03-2024 17:37:48:477:301                               Angle                               0.00
  17-03-2024 17:37:48:477:331                           Magnitude                               0.00
  17-03-2024 17:37:48:477:360                               Angle                               0.00
  17-03-2024 17:37:48:477:389                           Magnitude                               0.00
  17-03-2024 17:37:48:477:419                               Angle                               0.00
  17-03-2024 17:37:48:477:448                           Magnitude                               0.00
  17-03-2024 17:37:48:477:477                               Angle                               0.00
  17-03-2024 17:37:48:477:506                           Magnitude                               0.00
  17-03-2024 17:37:48:477:535                               Angle                               0.00
  17-03-2024 17:37:48:477:564                           Magnitude                               0.00
  17-03-2024 17:37:48:477:593                               Angle                               0.00
  17-03-2024 17:37:48:477:622                           Magnitude                               0.00
  17-03-2024 17:37:48:477:652                               Angle                               0.00
  17-03-2024 17:37:48:477:682                           Magnitude                               0.00
  17-03-2024 17:37:48:477:711                               Angle                               0.00
  17-03-2024 17:37:48:477:765                           Magnitude                               0.00
  17-03-2024 17:37:48:477:813                               Angle                               0.00
  17-03-2024 17:37:48:477:844                           Magnitude                               0.00
  17-03-2024 17:37:48:477:873                               Angle                               0.00
  17-03-2024 17:37:48:477:902                           Magnitude                               0.00
  17-03-2024 17:37:48:477:931                               Angle                               0.00
  17-03-2024 17:37:48:477:960                           Magnitude                               0.00
  17-03-2024 17:37:48:477:989                               Angle                               0.00
   17-03-2024 17:37:48:478:19                           Magnitude                               0.00
   17-03-2024 17:37:48:478:48                               Angle                               0.00
   17-03-2024 17:37:48:478:77                           Magnitude                               0.00
  17-03-2024 17:37:48:478:107                               Angle                               0.00
  17-03-2024 17:37:48:478:137                           Magnitude                               0.00
  17-03-2024 17:37:48:478:166                               Angle                               0.00
  17-03-2024 17:37:48:478:196                           Magnitude                               0.00
  17-03-2024 17:37:48:478:225                               Angle                               0.00
  17-03-2024 17:37:48:478:255                      DronePositionX                                 15
  17-03-2024 17:37:48:478:285                      DronePositionY                                 15
  17-03-2024 17:37:48:478:314                dronePositionChangeX                                  0
  17-03-2024 17:37:48:478:343                dronePositionChangeY                                  0
  17-03-2024 17:37:48:478:373                              ForceY                                  0
  17-03-2024 17:37:48:478:403                              ForceX                                  0
  17-03-2024 17:37:48:579:293                            keyvalue                                 -1
  17-03-2024 17:37:48:579:383          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:579:422          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:579:457                           Magnitude                               0.00
  17-03-2024 17:37:48:579:489                               Angle                               0.00
  17-03-2024 17:37:48:579:518                           Magnitude                               0.00
  17-03-2024 17:37:48:579:548                               Angle                               0.00
  17-03-2024 17:37:48:579:577                           Magnitude                               0.00
  17-03-2024 17:37:48:579:606                               Angle                               0.00
  17-03-2024 17:37:48:579:635                           Magnitude                               0.00
  17-03-2024 17:37:48:579:664                               Angle                               0.00
  17-03-2024 17:37:48:579:694                           Magnitude                               0.00
  17-03-2024 17:37:48:579:723                               Angle                               0.00
  17-03-2024 17:37:48:579:752                           Magnitude                               0.00
  17-03-2024 17:37:48:579:782                               Angle                               0.00
  17-03-2024 17:37:48:579:812                           Magnitude                               0.00
  17-03-2024 17:37:48:579:841                               Angle                               0.00
  17-03-2024 17:37:48:579:870                           Magnitude                               0.00
  17-03-2024 17:37:48:579:900                               Angle                               0.00
  17-03-2024 17:37:48:579:929                           Magnitude                               0.00
  17-03-2024 17:37:48:579:971                               Angle                               0.00
    17-03-2024 17:37:48:580:1                           Magnitude                               0.00
   17-03-2024 17:37:48:580:30                               Angle                               0.00
   17-03-2024 17:37:48:580:60                           Magnitude                               0.00
  17-03-2024 17:37:48:580:126                               Angle                               0.00
  17-03-2024 17:37:48:580:156                           Magnitude                               0.00
  17-03-2024 17:37:48:580:185                               Angle                               0.00
  17-03-2024 17:37:48:580:215                           Magnitude                               0.00
  17-03-2024 17:37:48:580:244                               Angle                               0.00
  17-03-2024 17:37:48:580:274                           Magnitude                               0.00
  17-03-2024 17:37:48:580:303                               Angle                               0.00
  17-03-2024 17:37:48:580:332                           Magnitude                               0.00
  17-03-2024 17:37:48:580:361                               Angle                               0.00
  17-03-2024 17:37:48:580:391                           Magnitude                               0.00
  17-03-2024 17:37:48:580:421                               Angle                               0.00
  17-03-2024 17:37:48:580:449                           Magnitude                               0.00
  17-03-2024 17:37:48:580:479                               Angle                               0.00
  17-03-2024 17:37:48:580:508                           Magnitude                               0.00
  17-03-2024 17:37:48:580:537                               Angle                               0.00
  17-03-2024 17:37:48:580:566                           Magnitude                               0.00
  17-03-2024 17:37:48:580:646                               Angle                               0.00
  17-03-2024 17:37:48:580:869                           Magnitude                               0.00
  17-03-2024 17:37:48:580:902                               Angle                               0.00
  17-03-2024 17:37:48:580:933                           Magnitude                               0.00
  17-03-2024 17:37:48:580:963                               Angle                               0.00
  17-03-2024 17:37:48:580:992                           Magnitude                               0.00
   17-03-2024 17:37:48:581:22                               Angle                               0.00
   17-03-2024 17:37:48:581:51                           Magnitude                               0.00
   17-03-2024 17:37:48:581:80                               Angle                               0.00
  17-03-2024 17:37:48:581:109                           Magnitude                               0.00
  17-03-2024 17:37:48:581:138                               Angle                               0.00
  17-03-2024 17:37:48:581:169                      DronePositionX                                 15
  17-03-2024 17:37:48:581:198                      DronePositionY                                 15
  17-03-2024 17:37:48:581:227                dronePositionChangeX                                  0
  17-03-2024 17:37:48:581:292                dronePositionChangeY                                  0
  17-03-2024 17:37:48:581:353                              ForceY                                  0
  17-03-2024 17:37:48:581:387                              ForceX                                  0
  17-03-2024 17:37:48:681:786                            keyvalue                                 -1
  17-03-2024 17:37:48:681:893          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:681:930          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:681:981                           Magnitude                               0.00
   17-03-2024 17:37:48:682:13                               Angle                               0.00
   17-03-2024 17:37:48:682:43                           Magnitude                               0.00
   17-03-2024 17:37:48:682:72                               Angle                               0.00
  17-03-2024 17:37:48:682:105                           Magnitude                               0.00
  17-03-2024 17:37:48:682:181                               Angle                               0.00
  17-03-2024 17:37:48:682:248                           Magnitude                               0.00
  17-03-2024 17:37:48:682:282                               Angle                               0.00
  17-03-2024 17:37:48:682:312                           Magnitude                               0.00
  17-03-2024 17:37:48:682:341                               Angle                               0.00
  17-03-2024 17:37:48:682:370                           Magnitude                               0.00
  17-03-2024 17:37:48:682:400                               Angle                               0.00
  17-03-2024 17:37:48:682:429                           Magnitude                               0.00
  17-03-2024 17:37:48:682:458                               Angle                               0.00
  17-03-2024 17:37:48:682:487                           Magnitude                               0.00
  17-03-2024 17:37:48:682:516                               Angle                               0.00
  17-03-2024 17:37:48:682:546                           Magnitude                               0.00
  17-03-2024 17:37:48:682:575                               Angle                               0.00
  17-03-2024 17:37:48:682:604                           Magnitude                               0.00
  17-03-2024 17:37:48:682:634                               Angle                               0.00
  17-03-2024 17:37:48:682:664                           Magnitude                               0.00
  17-03-2024 17:37:48:682:693                               Angle                               0.00
  17-03-2024 17:37:48:682:722                           Magnitude                               0.00
  17-03-2024 17:37:48:682:752                               Angle                               0.00
  17-03-2024 17:37:48:682:781                           Magnitude                               0.00
  17-03-2024 17:37:48:682:810                               Angle                               0.00
  17-03-2024 17:37:48:682:839                           Magnitude                               0.00
  17-03-2024 17:37:48:682:868                               Angle                               0.00
  17-03-2024 17:37:48:682:897                           Magnitude                               0.00
  17-03-2024 17:37:48:682:926                               Angle                               0.00
  17-03-2024 17:37:48:682:955                           Magnitude                               0.00
  17-03-2024 17:37:48:682:984                               Angle                               0.00
   17-03-2024 17:37:48:683:13                           Magnitude                               0.00
   17-03-2024 17:37:48:683:43                               Angle                               0.00
   17-03-2024 17:37:48:683:72                           Magnitude                               0.00
  17-03-2024 17:37:48:683:103                               Angle                               0.00
  17-03-2024 17:37:48:683:160                           Magnitude                               0.00
  17-03-2024 17:37:48:683:206                               Angle                               0.00
  17-03-2024 17:37:48:683:255                           Magnitude                               0.00
  17-03-2024 17:37:48:683:302                               Angle                               0.00
  17-03-2024 17:37:48:683:342                           Magnitude                               0.00
  17-03-2024 17:37:48:683:396                               Angle                               0.00
  17-03-2024 17:37:48:683:435                           Magnitude                               0.00
  17-03-2024 17:37:48:683:482                               Angle                               0.00
  17-03-2024 17:37:48:683:521                           Magnitude                               0.00
  17-03-2024 17:37:48:683:559                               Angle                               0.00
  17-03-2024 17:37:48:683:598                           Magnitude                               0.00
  17-03-2024 17:37:48:683:636                               Angle                               0.00
  17-03-2024 17:37:48:683:677                      DronePositionX                                 15
  17-03-2024 17:37:48:683:716                      DronePositionY                                 15
  17-03-2024 17:37:48:683:757                dronePositionChangeX                                  0
  17-03-2024 17:37:48:683:800                dronePositionChangeY                                  0
  17-03-2024 17:37:48:683:839                              ForceY                                  0
  17-03-2024 17:37:48:683:877                              ForceX                                  0
  17-03-2024 17:37:48:785:328                            keyvalue                                 -1
  17-03-2024 17:37:48:785:412          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:785:469          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:785:529                           Magnitude                               0.00
  17-03-2024 17:37:48:785:615                               Angle                               0.00
  17-03-2024 17:37:48:785:676                           Magnitude                               0.00
  17-03-2024 17:37:48:785:728                               Angle                               0.00
  17-03-2024 17:37:48:785:778                           Magnitude                               0.00
  17-03-2024 17:37:48:785:823                               Angle                               0.00
  17-03-2024 17:37:48:785:867                           Magnitude                               0.00
  17-03-2024 17:37:48:785:911                               Angle                               0.00
  17-03-2024 17:37:48:785:961                           Magnitude                               0.00
    17-03-2024 17:37:48:786:7                               Angle                               0.00
   17-03-2024 17:37:48:786:56                           Magnitude                               0.00
  17-03-2024 17:37:48:786:126                               Angle                               0.00
  17-03-2024 17:37:48:786:174                           Magnitude                               0.00
  17-03-2024 17:37:48:786:635                               Angle                               0.00
  17-03-2024 17:37:48:786:682                           Magnitude                               0.00
  17-03-2024 17:37:48:786:724                               Angle                               0.00
  17-03-2024 17:37:48:786:816                           Magnitude                               0.00
  17-03-2024 17:37:48:786:879                               Angle                               0.00
  17-03-2024 17:37:48:786:935                           Magnitude                               0.00
  17-03-2024 17:37:48:786:986                               Angle                               0.00
   17-03-2024 17:37:48:787:28                           Magnitude                               0.00
   17-03-2024 17:37:48:787:68                               Angle                               0.00
  17-03-2024 17:37:48:787:107                           Magnitude                               0.00
  17-03-2024 17:37:48:787:207                               Angle                               0.00
  17-03-2024 17:37:48:787:274                           Magnitude                               0.00
  17-03-2024 17:37:48:787:315                               Angle                               0.00
  17-03-2024 17:37:48:787:354                           Magnitude                               0.00
  17-03-2024 17:37:48:787:392                               Angle                               0.00
  17-03-2024 17:37:48:787:431                           Magnitude                               0.00
  17-03-2024 17:37:48:787:470                               Angle                               0.00
  17-03-2024 17:37:48:787:508                           Magnitude                               0.00
  17-03-2024 17:37:48:787:549                               Angle                               0.00
  17-03-2024 17:37:48:787:597                           Magnitude                               0.00
  17-03-2024 17:37:48:787:638                               Angle                               0.00
  17-03-2024 17:37:48:787:676                           Magnitude                               0.00
  17-03-2024 17:37:48:787:726                               Angle                               0.00
  17-03-2024 17:37:48:787:766                           Magnitude                               0.00
  17-03-2024 17:37:48:787:805                               Angle                               0.00
  17-03-2024 17:37:48:787:843                           Magnitude                               0.00
  17-03-2024 17:37:48:787:881                               Angle                               0.00
  17-03-2024 17:37:48:787:922                           Magnitude                               0.00
  17-03-2024 17:37:48:787:963                               Angle                               0.00
    17-03-2024 17:37:48:788:1                           Magnitude                               0.00
   17-03-2024 17:37:48:788:40                               Angle                               0.00
   17-03-2024 17:37:48:788:78                           Magnitude                               0.00
  17-03-2024 17:37:48:788:148                               Angle                               0.00
  17-03-2024 17:37:48:788:198                           Magnitude                               0.00
  17-03-2024 17:37:48:788:518                               Angle                               0.00
  17-03-2024 17:37:48:788:569                      DronePositionX                                 15
  17-03-2024 17:37:48:788:608                      DronePositionY                                 15
  17-03-2024 17:37:48:788:655                dronePositionChangeX                                  0
  17-03-2024 17:37:48:788:701                dronePositionChangeY                                  0
  17-03-2024 17:37:48:788:748                              ForceY                                  0
  17-03-2024 17:37:48:788:792                              ForceX                                  0
   17-03-2024 17:37:48:889:61                            keyvalue                                 -1
  17-03-2024 17:37:48:889:220          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:889:281          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:889:342                           Magnitude                               0.00
  17-03-2024 17:37:48:889:399                               Angle                               0.00
  17-03-2024 17:37:48:889:515                           Magnitude                               0.00
  17-03-2024 17:37:48:889:566                               Angle                               0.00
  17-03-2024 17:37:48:889:615                           Magnitude                               0.00
  17-03-2024 17:37:48:889:664                               Angle                               0.00
  17-03-2024 17:37:48:889:714                           Magnitude                               0.00
  17-03-2024 17:37:48:889:762                               Angle                               0.00
  17-03-2024 17:37:48:889:830                           Magnitude                               0.00
  17-03-2024 17:37:48:889:880                               Angle                               0.00
  17-03-2024 17:37:48:889:929                           Magnitude                               0.00
    17-03-2024 17:37:48:890:6                               Angle                               0.00
   17-03-2024 17:37:48:890:86                           Magnitude                               0.00
  17-03-2024 17:37:48:890:138                               Angle                               0.00
  17-03-2024 17:37:48:890:187                           Magnitude                               0.00
  17-03-2024 17:37:48:890:236                               Angle                               0.00
  17-03-2024 17:37:48:890:286                           Magnitude                               0.00
  17-03-2024 17:37:48:890:336                               Angle                               0.00
  17-03-2024 17:37:48:890:385                           Magnitude                               0.00
  17-03-2024 17:37:48:890:434                               Angle                               0.00
  17-03-2024 17:37:48:890:486                           Magnitude                               0.00
  17-03-2024 17:37:48:890:535                               Angle                               0.00
  17-03-2024 17:37:48:890:649                           Magnitude                               0.00
  17-03-2024 17:37:48:890:705                               Angle                               0.00
  17-03-2024 17:37:48:890:755                           Magnitude                               0.00
  17-03-2024 17:37:48:890:805                               Angle                               0.00
  17-03-2024 17:37:48:890:854                           Magnitude                               0.00
  17-03-2024 17:37:48:890:903                               Angle                               0.00
  17-03-2024 17:37:48:890:952                           Magnitude                               0.00
    17-03-2024 17:37:48:891:1                               Angle                               0.00
   17-03-2024 17:37:48:891:51                           Magnitude                               0.00
  17-03-2024 17:37:48:891:100                               Angle                               0.00
  17-03-2024 17:37:48:891:180                           Magnitude                               0.00
  17-03-2024 17:37:48:891:260                               Angle                               0.00
  17-03-2024 17:37:48:891:311                           Magnitude                               0.00
  17-03-2024 17:37:48:891:360                               Angle                               0.00
  17-03-2024 17:37:48:891:409                           Magnitude                               0.00
  17-03-2024 17:37:48:891:458                               Angle                               0.00
  17-03-2024 17:37:48:891:508                           Magnitude                               0.00
  17-03-2024 17:37:48:891:557                               Angle                               0.00
  17-03-2024 17:37:48:891:606                           Magnitude                               0.00
  17-03-2024 17:37:48:891:656                               Angle                               0.00
  17-03-2024 17:37:48:891:734                           Magnitude                               0.00
  17-03-2024 17:37:48:891:813                               Angle                               0.00
  17-03-2024 17:37:48:891:863                           Magnitude                               0.00
  17-03-2024 17:37:48:891:913                               Angle                               0.00
  17-03-2024 17:37:48:891:964                           Magnitude                               0.00
   17-03-2024 17:37:48:892:13                               Angle                               0.00
   17-03-2024 17:37:48:892:66                      DronePositionX                                 15
  17-03-2024 17:37:48:892:137                      DronePositionY                                 15
  17-03-2024 17:37:48:892:186                dronePositionChangeX                                  0
  17-03-2024 17:37:48:892:233                dronePositionChangeY                                  0
  17-03-2024 17:37:48:892:310                              ForceY                                  0
  17-03-2024 17:37:48:892:392                              ForceX                                  0
  17-03-2024 17:37:48:992:755                            keyvalue                                 -1
  17-03-2024 17:37:48:992:823          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:992:873          Received obstacles ycoords                                 -
  17-03-2024 17:37:48:992:925                           Magnitude                               0.00
  17-03-2024 17:37:48:992:974                               Angle                               0.00
   17-03-2024 17:37:48:993:21                           Magnitude                               0.00
   17-03-2024 17:37:48:993:67                               Angle                               0.00
  17-03-2024 17:37:48:993:110                           Magnitude                               0.00
  17-03-2024 17:37:48:993:190                               Angle                               0.00
  17-03-2024 17:37:48:993:267                           Magnitude                               0.00
  17-03-2024 17:37:48:993:311                               Angle                               0.00
  17-03-2024 17:37:48:993:353                           Magnitude                               0.00
  17-03-2024 17:37:48:993:394                               Angle                               0.00
  17-03-2024 17:37:48:993:435                           Magnitude                               0.00
  17-03-2024 17:37:48:993:476                               Angle                               0.00
  17-03-2024 17:37:48:993:516                           Magnitude                               0.00
  17-03-2024 17:37:48:993:558                               Angle                               0.00
  17-03-2024 17:37:48:993:600                           Magnitude                               0.00
  17-03-2024 17:37:48:993:641                               Angle                               0.00
  17-03-2024 17:37:48:993:858                           Magnitude                               0.00
  17-03-2024 17:37:48:993:917                               Angle                               0.00
  17-03-2024 17:37:48:993:961                           Magnitude                               0.00
   17-03-2024 17:37:48:994:13                               Angle                               0.00
   17-03-2024 17:37:48:994:65                           Magnitude                               0.00
  17-03-2024 17:37:48:994:218                               Angle                               0.00
  17-03-2024 17:37:48:994:264                           Magnitude                               0.00
  17-03-2024 17:37:48:994:336                               Angle                               0.00
  17-03-2024 17:37:48:994:410                           Magnitude                               0.00
  17-03-2024 17:37:48:994:456                               Angle                               0.00
  17-03-2024 17:37:48:994:498                           Magnitude                               0.00
  17-03-2024 17:37:48:994:540                               Angle                               0.00
  17-03-2024 17:37:48:994:581                           Magnitude                               0.00
  17-03-2024 17:37:48:994:624                               Angle                               0.00
  17-03-2024 17:37:48:994:666                           Magnitude                               0.00
  17-03-2024 17:37:48:994:706                               Angle                               0.00
  17-03-2024 17:37:48:994:766                           Magnitude                               0.00
  17-03-2024 17:37:48:994:808                               Angle                               0.00
  17-03-2024 17:37:48:994:849                           Magnitude                               0.00
  17-03-2024 17:37:48:994:919                               Angle                               0.00
  17-03-2024 17:37:48:994:994                           Magnitude                               0.00
   17-03-2024 17:37:48:995:39                               Angle                               0.00
   17-03-2024 17:37:48:995:81                           Magnitude                               0.00
  17-03-2024 17:37:48:995:122                               Angle                               0.00
  17-03-2024 17:37:48:995:163                           Magnitude                               0.00
  17-03-2024 17:37:48:995:204                               Angle                               0.00
  17-03-2024 17:37:48:995:245                           Magnitude                               0.00
  17-03-2024 17:37:48:995:287                               Angle                               0.00
  17-03-2024 17:37:48:995:329                           Magnitude                               0.00
  17-03-2024 17:37:48:995:370                               Angle                               0.00
  17-03-2024 17:37:48:995:410                           Magnitude                               0.00
  17-03-2024 17:37:48:995:450                               Angle                               0.00
  17-03-2024 17:37:48:995:528                      DronePositionX                                 15
  17-03-2024 17:37:48:995:599                      DronePositionY                                 15
  17-03-2024 17:37:48:995:639                dronePositionChangeX                                  0
  17-03-2024 17:37:48:995:679                dronePositionChangeY                                  0
  17-03-2024 17:37:48:995:716                              ForceY                                  0
  17-03-2024 17:37:48:995:755                              ForceX                                  0
   17-03-2024 17:37:49:96:826                            keyvalue                                 -1
   17-03-2024 17:37:49:96:958          Received obstacles ycoords                                 -
    17-03-2024 17:37:49:97:11          Received obstacles ycoords                                 -
